Record_ID,Date,Country,City,Temperature,Humidity,Precipitation,Air_Quality_Index,Extreme_Weather_Events,Climate_Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
cnd_261,2024-09-17,Canada,Toronto,15.3,38,106.6,187,None,Koeppen-B,Temperate,Wetland,17.2,25.4,NE,Autumn,927481,26087953,2
cnd_262,2024-09-18,Canada,Toronto,-6.8,39,89.3,175,None,Koeppen-A,Temperate,Wetland,-4.8,11.1,S,Autumn,8898854,15020851,1
cnd_263,2024-09-19,Canada,Toronto,18.9,71,53.7,299,None,Koeppen-D,Temperate,Desert,22.4,18.8,S,Autumn,797174,16227911,5
cnd_264,2024-09-20,Canada,Toronto,12.7,87,146.2,304,None,Koeppen-B,Temperate,Grassland,17.1,23.5,W,Autumn,6780034,82545204,10
cnd_265,2024-09-21,Canada,Toronto,24.1,86,23.6,160,Heatwave,Koeppen-D,Temperate,Wetland,28.4,9.7,W,Autumn,7818082,5793021,9
cnd_266,2024-09-22,Canada,Toronto,33.2,82,109.1,112,None,Koeppen-D,Temperate,Wetland,37.3,39.4,SW,Autumn,9725210,67248494,9
cnd_267,2024-09-23,Canada,Toronto,41.5,42,53.4,245,None,Koeppen-D,Temperate,Tundra,43.6,3.4,E,Autumn,6731095,92475680,8
cnd_268,2024-09-24,Canada,Toronto,7.6,10,86.2,491,Flood,Koeppen-C,Temperate,Desert,8.1,36.6,E,Autumn,145155,64485152,5
cnd_269,2024-09-25,Canada,Toronto,-6.6,44,25.7,455,None,Koeppen-D,Temperate,Wetland,-4.4,2.7,SE,Autumn,5658980,76789120,1
cnd_27,2024-01-27,Canada,Toronto,-2.1,30,140.7,13,None,Koeppen-B,Temperate,Tundra,-0.6,12.3,N,Winter,8874555,52853472,8
cnd_270,2024-09-26,Canada,Toronto,43.8,41,96.5,337,None,Koeppen-B,Temperate,Grassland,45.8,6.2,E,Autumn,597524,32486726,5
cnd_271,2024-09-27,Canada,Toronto,13.1,27,134.1,92,None,Koeppen-C,Temperate,Wetland,14.4,1.7,N,Autumn,4755768,55625516,6
cnd_272,2024-09-28,Canada,Toronto,1.6,74,127.4,319,None,Koeppen-A,Temperate,Forest,5.3,28.6,SW,Autumn,6915117,53880028,1
cnd_273,2024-09-29,Canada,Toronto,8.2,73,161.4,106,None,Koeppen-C,Temperate,Tundra,11.8,39.7,NE,Autumn,7802187,30383138,3
cnd_274,2024-09-30,Canada,Toronto,29.1,46,124.8,438,None,Koeppen-A,Temperate,Grassland,31.4,2.7,NW,Autumn,2672422,13330300,8
cnd_275,2024-10-01,Canada,Toronto,10.2,35,82.2,267,None,Koeppen-A,Temperate,Grassland,11.9,13.2,NE,Autumn,6525470,18075530,6
cnd_276,2024-10-02,Canada,Toronto,-5.7,11,61.3,175,None,Koeppen-B,Temperate,Desert,-5.2,7.7,W,Autumn,2902979,83401075,3
cnd_277,2024-10-03,Canada,Toronto,40.9,35,4.6,371,None,Koeppen-D,Temperate,Wetland,42.6,27.5,NW,Autumn,1617519,2364013,9
cnd_278,2024-10-04,Canada,Toronto,-8.9,46,187.4,94,None,Koeppen-D,Temperate,Grassland,-6.6,12.9,E,Autumn,6705679,61015922,7
cnd_279,2024-10-05,Canada,Toronto,-5.5,55,38.1,334,Heatwave,Koeppen-B,Temperate,Grassland,-2.8,40,NW,Autumn,545852,77299585,1
cnd_28,2024-01-28,Canada,Toronto,-7.5,93,20.9,419,None,Koeppen-C,Temperate,Tundra,-2.8,14.5,NE,Winter,3308935,59494109,2
cnd_280,2024-10-06,Canada,Toronto,15.5,42,147,429,None,Koeppen-A,Temperate,Tundra,17.6,28.3,E,Autumn,8162753,42444948,6
cnd_281,2024-10-07,Canada,Toronto,41.8,80,76.1,125,None,Koeppen-D,Temperate,Grassland,45.8,36.3,SE,Autumn,2914526,81966308,8
cnd_282,2024-10-08,Canada,Toronto,13.4,58,117.9,78,Flood,Koeppen-B,Temperate,Tundra,16.3,5.3,S,Autumn,8592525,46810674,6
cnd_283,2024-10-09,Canada,Toronto,22,10,13.1,186,Hurricane,Koeppen-A,Temperate,Wetland,22.5,31.5,S,Autumn,1243967,40083054,9
cnd_284,2024-10-10,Canada,Toronto,14.5,56,9.9,307,None,Koeppen-D,Temperate,Forest,17.3,10.5,SE,Autumn,3875089,54567680,4
cnd_285,2024-10-11,Canada,Toronto,35.2,78,122.6,350,None,Koeppen-A,Temperate,Desert,39.1,1,E,Autumn,5530153,25356597,3
cnd_286,2024-10-12,Canada,Toronto,7.6,73,154.3,487,None,Koeppen-D,Temperate,Forest,11.2,31.4,E,Autumn,5708777,47023509,4
cnd_287,2024-10-13,Canada,Toronto,8.5,34,119.7,23,None,Koeppen-B,Temperate,Grassland,10.2,38.2,NE,Autumn,4123822,29489980,4
cnd_288,2024-10-14,Canada,Toronto,8.7,52,27.3,111,None,Koeppen-C,Temperate,Grassland,11.3,20.9,SW,Autumn,6080677,29286385,10
cnd_289,2024-10-15,Canada,Toronto,32.5,78,173.7,483,None,Koeppen-C,Temperate,Grassland,36.4,32.7,SW,Autumn,2255509,55554726,6
cnd_29,2024-01-29,Canada,Toronto,3,61,37.4,342,Drought,Koeppen-D,Temperate,Wetland,6.1,7.8,SE,Winter,9866689,10576448,7
cnd_290,2024-10-16,Canada,Toronto,24.8,88,164.7,388,Flood,Koeppen-D,Temperate,Tundra,29.2,2.2,NE,Autumn,6090985,95190773,9
cnd_291,2024-10-17,Canada,Toronto,1.6,94,133.9,130,None,Koeppen-C,Temperate,Desert,6.3,34.9,E,Autumn,2004689,23134987,2
cnd_292,2024-10-18,Canada,Toronto,7.5,48,52.4,31,Heatwave,Koeppen-C,Temperate,Forest,9.9,10.1,N,Autumn,8707442,18783478,4
cnd_293,2024-10-19,Canada,Toronto,43,42,195.6,435,None,Koeppen-D,Temperate,Tundra,45.1,15.2,N,Autumn,5016527,64886273,3
cnd_294,2024-10-20,Canada,Toronto,44.1,87,167.8,279,None,Koeppen-B,Temperate,Tundra,48.5,28.7,NE,Autumn,7624642,75515326,10
cnd_295,2024-10-21,Canada,Toronto,-6.3,99,172.5,308,None,Koeppen-D,Temperate,Forest,-1.3,10.6,W,Autumn,9074425,6882384,5
cnd_296,2024-10-22,Canada,Toronto,3.2,86,20.8,433,None,Koeppen-D,Temperate,Desert,7.5,20.1,E,Autumn,3598903,96060127,2
cnd_297,2024-10-23,Canada,Toronto,31.2,100,108.2,60,None,Koeppen-A,Temperate,Forest,36.2,38.2,W,Autumn,5887164,60251378,5
cnd_298,2024-10-24,Canada,Toronto,-1.7,43,44.1,185,None,Koeppen-A,Temperate,Desert,0.4,9.6,N,Autumn,7343973,86160579,7
cnd_299,2024-10-25,Canada,Toronto,-7.7,96,161.9,167,None,Koeppen-C,Temperate,Wetland,-2.9,24.3,NE,Autumn,1651517,27302991,9
cnd_3,2024-01-03,Canada,Toronto,39.8,93,130.3,196,None,Koeppen-D,Temperate,Forest,44.4,6.3,SW,Winter,6514853,78503800,7
cnd_30,2024-01-30,Canada,Toronto,-2,77,171.6,253,Heatwave,Koeppen-C,Temperate,Desert,1.9,29.8,SW,Winter,6237879,93688191,8
cnd_300,2024-10-26,Canada,Toronto,-4.5,51,135.3,56,Drought,Koeppen-C,Temperate,Forest,-1.9,7.5,SW,Autumn,4180007,34910093,6
cnd_301,2024-10-27,Canada,Toronto,11.7,58,116.1,419,None,Koeppen-A,Temperate,Wetland,14.6,23.2,SW,Autumn,3768669,30534637,4
cnd_302,2024-10-28,Canada,Toronto,11.1,98,46,183,Heatwave,Koeppen-B,Temperate,Desert,16,22.5,W,Autumn,9394064,69311286,6
cnd_303,2024-10-29,Canada,Toronto,40.9,86,113.9,212,None,Koeppen-D,Temperate,Tundra,45.2,38.3,SE,Autumn,5582334,67028723,9
cnd_304,2024-10-30,Canada,Toronto,39.8,23,183.8,465,None,Koeppen-D,Temperate,Desert,40.9,13.1,N,Autumn,809614,30940642,7
cnd_305,2024-10-31,Canada,Toronto,40.7,79,155.2,357,Heatwave,Koeppen-C,Temperate,Tundra,44.7,5.5,N,Autumn,1325315,85621533,6
cnd_306,2024-11-01,Canada,Toronto,27.7,100,15.2,352,Hurricane,Koeppen-B,Temperate,Grassland,32.7,24.2,NE,Autumn,6594044,44843794,2
cnd_307,2024-11-02,Canada,Toronto,10.6,98,44.9,444,None,Koeppen-D,Temperate,Forest,15.5,35.7,NE,Autumn,9875849,89824259,5
cnd_308,2024-11-03,Canada,Toronto,21.5,30,125,405,None,Koeppen-D,Temperate,Tundra,23,35.9,NE,Autumn,552060,71327369,1
cnd_309,2024-11-04,Canada,Toronto,-6.5,73,131.4,378,None,Koeppen-B,Temperate,Wetland,-2.8,0.5,N,Autumn,3234981,15122734,8
cnd_31,2024-01-31,Canada,Toronto,10.1,83,170.4,53,None,Koeppen-D,Temperate,Desert,14.2,11.8,W,Winter,369229,58524158,9
cnd_310,2024-11-05,Canada,Toronto,27.2,62,198.1,28,None,Koeppen-D,Temperate,Forest,30.3,13.7,SW,Autumn,8422050,11747068,2
cnd_311,2024-11-06,Canada,Toronto,-5.9,13,9.7,287,None,Koeppen-D,Temperate,Grassland,-5.2,2.9,S,Autumn,9830248,82820967,1
cnd_312,2024-11-07,Canada,Toronto,7,31,113.1,249,None,Koeppen-D,Temperate,Tundra,8.6,5.6,N,Autumn,1262059,94864926,6
cnd_313,2024-11-08,Canada,Toronto,33.8,29,168.3,96,None,Koeppen-B,Temperate,Wetland,35.2,26,N,Autumn,6665252,58485291,6
cnd_314,2024-11-09,Canada,Toronto,5.2,40,195.7,157,None,Koeppen-B,Temperate,Desert,7.2,24.5,NW,Autumn,384502,54188046,3
cnd_315,2024-11-10,Canada,Toronto,22.7,93,50.4,370,None,Koeppen-C,Temperate,Wetland,27.4,7.1,E,Autumn,3464348,86713060,1
cnd_316,2024-11-11,Canada,Toronto,28.9,57,55.8,293,None,Koeppen-D,Temperate,Grassland,31.8,38.3,NE,Autumn,3649040,22752236,4
cnd_317,2024-11-12,Canada,Toronto,25.7,72,53.9,85,Hurricane,Koeppen-A,Temperate,Tundra,29.3,39.8,E,Autumn,3520259,68633539,2
cnd_318,2024-11-13,Canada,Toronto,20.7,23,2.2,46,None,Koeppen-C,Temperate,Wetland,21.8,30.7,E,Autumn,9066672,2757916,2
cnd_319,2024-11-14,Canada,Toronto,21.7,66,35.7,353,None,Koeppen-B,Temperate,Grassland,25,9.9,W,Autumn,5407840,35341591,1
cnd_32,2024-02-01,Canada,Toronto,21.9,87,195,390,None,Koeppen-A,Temperate,Grassland,26.2,38,SW,Winter,4102931,80163123,1
cnd_320,2024-11-15,Canada,Toronto,14.8,12,21.1,458,Drought,Koeppen-C,Temperate,Grassland,15.4,15.6,NW,Autumn,1551743,84822386,5
cnd_321,2024-11-16,Canada,Toronto,5.2,28,158.1,274,None,Koeppen-C,Temperate,Wetland,6.6,21.6,E,Autumn,7552370,19289733,8
cnd_322,2024-11-17,Canada,Toronto,3.4,67,17.1,147,None,Koeppen-A,Temperate,Forest,6.8,28.8,N,Autumn,7085595,38304147,8
cnd_323,2024-11-18,Canada,Toronto,31.1,46,151.9,221,None,Koeppen-A,Temperate,Forest,33.4,30.9,N,Autumn,7198898,82932367,5
cnd_324,2024-11-19,Canada,Toronto,17.6,89,33.9,144,None,Koeppen-A,Temperate,Tundra,22.1,33.8,NW,Autumn,3627648,67099172,7
cnd_325,2024-11-20,Canada,Toronto,-9.2,80,23.5,153,None,Koeppen-D,Temperate,Desert,-5.2,39.4,S,Autumn,6689468,85955645,8
cnd_326,2024-11-21,Canada,Toronto,12.7,28,55.9,96,None,Koeppen-C,Temperate,Grassland,14.1,36.1,NE,Autumn,8821886,69374168,3
cnd_327,2024-11-22,Canada,Toronto,3.2,31,76.4,442,None,Koeppen-D,Temperate,Grassland,4.8,19.2,W,Autumn,6315437,21162390,9
cnd_328,2024-11-23,Canada,Toronto,2.1,24,136.4,180,None,Koeppen-B,Temperate,Grassland,3.3,18.7,NW,Autumn,6626696,96259056,6
cnd_329,2024-11-24,Canada,Toronto,18.8,65,125.1,56,None,Koeppen-B,Temperate,Desert,22.1,31.9,SW,Autumn,2268867,74399486,2
cnd_33,2024-02-02,Canada,Toronto,21.4,55,26.4,201,None,Koeppen-B,Temperate,Desert,24.1,4.2,NE,Winter,5895123,79071923,5
cnd_330,2024-11-25,Canada,Toronto,43.2,46,88.9,89,None,Koeppen-A,Temperate,Tundra,45.5,27.4,SW,Autumn,9847410,99638327,7
cnd_331,2024-11-26,Canada,Toronto,24.6,94,180.2,419,Hurricane,Koeppen-B,Temperate,Grassland,29.3,24.2,S,Autumn,2381863,10191334,1
cnd_332,2024-11-27,Canada,Toronto,9.4,91,84.4,48,None,Koeppen-B,Temperate,Desert,13.9,21.9,E,Autumn,9824978,3328988,8
cnd_333,2024-11-28,Canada,Toronto,27.3,20,26.6,469,Flood,Koeppen-B,Temperate,Tundra,28.3,23.8,S,Autumn,1674264,5450526,10
cnd_334,2024-11-29,Canada,Toronto,1,75,198.6,125,None,Koeppen-D,Temperate,Wetland,4.8,23.2,N,Autumn,9216149,78424234,3
cnd_335,2024-11-30,Canada,Toronto,40.1,74,96.3,22,None,Koeppen-B,Temperate,Desert,43.8,19.1,SW,Autumn,2006311,46264190,9
cnd_336,2024-12-01,Canada,Toronto,32.2,43,52.2,54,None,Koeppen-A,Temperate,Wetland,34.4,2.9,E,Winter,636150,43559717,7
cnd_337,2024-12-02,Canada,Toronto,-3,100,57.7,305,Heatwave,Koeppen-D,Temperate,Wetland,2,37,S,Winter,1763944,66570321,2
cnd_338,2024-12-03,Canada,Toronto,7.3,52,177.7,495,None,Koeppen-D,Temperate,Forest,9.9,10.8,SW,Winter,6080458,5468623,3
cnd_339,2024-12-04,Canada,Toronto,30.1,95,19.5,313,None,Koeppen-C,Temperate,Desert,34.9,2.4,W,Winter,4443254,30419347,10
cnd_34,2024-02-03,Canada,Toronto,-0.4,18,124.4,258,None,Koeppen-D,Temperate,Grassland,0.5,31.4,W,Winter,6462096,76795921,7
cnd_340,2024-12-05,Canada,Toronto,42,81,161.9,467,None,Koeppen-A,Temperate,Forest,46,34.6,SE,Winter,6532977,67898965,5
cnd_341,2024-12-06,Canada,Toronto,12.1,90,4.1,255,None,Koeppen-A,Temperate,Forest,16.6,35.9,SW,Winter,2951356,80847966,4
cnd_342,2024-12-07,Canada,Toronto,6,87,15.9,208,None,Koeppen-C,Temperate,Wetland,10.4,4,S,Winter,3653132,15664632,4
cnd_343,2024-12-08,Canada,Toronto,39,29,66.6,194,None,Koeppen-D,Temperate,Wetland,40.5,0.3,E,Winter,2856468,8861105,10
cnd_344,2024-12-09,Canada,Toronto,16,92,49.7,283,None,Koeppen-C,Temperate,Tundra,20.6,26.1,S,Winter,8176125,6143670,2
cnd_345,2024-12-10,Canada,Toronto,31,31,150.8,350,None,Koeppen-D,Temperate,Wetland,32.5,39,SE,Winter,6369137,47272740,10
cnd_346,2024-12-11,Canada,Toronto,23.2,73,97.5,18,None,Koeppen-A,Temperate,Grassland,26.9,34.1,NW,Winter,396276,22323109,7
cnd_347,2024-12-12,Canada,Toronto,26.1,62,125.9,155,Flood,Koeppen-D,Temperate,Grassland,29.2,29.5,E,Winter,2521266,94843883,7
cnd_348,2024-12-13,Canada,Toronto,3.4,95,18.3,409,None,Koeppen-D,Temperate,Wetland,8.2,21.9,W,Winter,4695199,19122189,5
cnd_349,2024-12-14,Canada,Toronto,-8.4,68,31.2,203,None,Koeppen-B,Temperate,Grassland,-5,37.4,S,Winter,9809017,32917674,4
cnd_35,2024-02-04,Canada,Toronto,-2.8,46,196,190,Heatwave,Koeppen-B,Temperate,Forest,-0.5,4.3,S,Winter,256725,53071788,7
cnd_350,2024-12-15,Canada,Toronto,11.1,28,194.1,433,None,Koeppen-C,Temperate,Desert,12.5,33.8,SW,Winter,2365223,80436133,5
cnd_351,2024-12-16,Canada,Toronto,18.1,76,183.9,103,None,Koeppen-D,Temperate,Forest,21.9,38.4,SE,Winter,6615317,73629507,4
cnd_352,2024-12-17,Canada,Toronto,15.2,100,173.7,147,None,Koeppen-A,Temperate,Desert,20.2,37.3,NW,Winter,4684700,72638958,2
cnd_353,2024-12-18,Canada,Toronto,30.9,49,145.9,307,None,Koeppen-C,Temperate,Tundra,33.4,36.4,SE,Winter,6859163,26223217,5
cnd_354,2024-12-19,Canada,Toronto,-2.5,49,17.2,437,Heatwave,Koeppen-A,Temperate,Wetland,0,0.1,E,Winter,2885594,15309318,9
cnd_355,2024-12-20,Canada,Toronto,20.7,97,39.3,386,None,Koeppen-A,Temperate,Tundra,25.6,37.6,SE,Winter,2768473,78462534,10
cnd_356,2024-12-21,Canada,Toronto,22.1,70,132.1,274,None,Koeppen-C,Temperate,Desert,25.6,9.5,SE,Winter,7153987,85640459,3
cnd_357,2024-12-22,Canada,Toronto,-9.1,51,55.4,63,None,Koeppen-C,Temperate,Desert,-6.5,3.9,NE,Winter,4254653,89833478,3
cnd_358,2024-12-23,Canada,Toronto,16.4,82,151.5,465,None,Koeppen-A,Temperate,Desert,20.5,37.2,SE,Winter,1759443,788517,10
cnd_359,2024-12-24,Canada,Toronto,-7.6,50,113.7,435,None,Koeppen-A,Temperate,Tundra,-5.1,8.2,SE,Winter,3067297,55171390,4
cnd_36,2024-02-05,Canada,Toronto,18.1,89,191.2,312,None,Koeppen-A,Temperate,Grassland,22.6,11,NW,Winter,3032624,69734264,2
cnd_360,2024-12-25,Canada,Toronto,8.5,42,116.3,168,None,Koeppen-A,Temperate,Grassland,10.6,3.5,N,Winter,4266081,68079172,6
cnd_361,2024-12-26,Canada,Toronto,-0.3,93,92.4,373,None,Koeppen-C,Temperate,Grassland,4.4,23.4,E,Winter,5201450,88036985,4
cnd_362,2024-12-27,Canada,Toronto,37.2,28,134.5,37,None,Koeppen-A,Temperate,Forest,38.6,5.6,E,Winter,7206657,27875819,8
cnd_363,2024-12-28,Canada,Toronto,-9.1,89,162.5,381,Hurricane,Koeppen-C,Temperate,Grassland,-4.6,35.8,SE,Winter,5808417,70041803,8
cnd_364,2024-12-29,Canada,Toronto,-8,64,181.8,400,Hurricane,Koeppen-A,Temperate,Grassland,-4.8,22.1,N,Winter,2183648,32862783,4
cnd_365,2024-12-30,Canada,Toronto,31.2,57,154.9,463,Hurricane,Koeppen-D,Temperate,Forest,34,3.7,NW,Winter,1213096,85986578,7
cnd_366,2024-12-31,Canada,Toronto,25,93,93.3,30,None,Koeppen-C,Temperate,Wetland,29.6,11.5,S,Winter,9799400,10115919,3
cnd_367,2025-01-01,Canada,Toronto,24.7,23,37.1,500,None,Koeppen-C,Temperate,Tundra,25.8,9.9,S,Winter,4793704,32992402,6
cnd_368,2025-01-02,Canada,Toronto,-0.2,67,107.9,356,None,Koeppen-D,Temperate,Forest,3.1,1.8,NW,Winter,2764088,14342156,1
cnd_369,2025-01-03,Canada,Toronto,9.7,74,185.5,25,Flood,Koeppen-C,Temperate,Grassland,13.4,38.7,N,Winter,7737405,35626866,10
cnd_37,2024-02-06,Canada,Toronto,4.2,33,59.6,266,None,Koeppen-C,Temperate,Wetland,5.9,32.6,S,Winter,4156120,36279879,10
cnd_370,2025-01-04,Canada,Toronto,35.8,77,74.7,328,Hurricane,Koeppen-C,Temperate,Tundra,39.6,5.1,SE,Winter,2890806,66535182,6
cnd_371,2025-01-05,Canada,Toronto,-4.2,88,119.6,73,None,Koeppen-C,Temperate,Grassland,0.2,2.4,NW,Winter,9337023,58830397,7
cnd_372,2025-01-06,Canada,Toronto,39.4,65,18.9,430,None,Koeppen-A,Temperate,Desert,42.6,21.6,N,Winter,4018364,96085373,4
cnd_373,2025-01-07,Canada,Toronto,-1.6,18,46,436,None,Koeppen-C,Temperate,Grassland,-0.7,10.7,SW,Winter,5957200,4226350,4
cnd_374,2025-01-08,Canada,Toronto,1.6,51,114.3,410,None,Koeppen-D,Temperate,Tundra,4.2,17.2,S,Winter,3849877,37092992,1
cnd_375,2025-01-09,Canada,Toronto,20.1,72,17.1,59,Heatwave,Koeppen-A,Temperate,Tundra,23.7,29,NE,Winter,4329390,44602337,1
cnd_376,2025-01-10,Canada,Toronto,15.8,68,190.9,270,None,Koeppen-C,Temperate,Tundra,19.2,13.5,SW,Winter,2036444,80035407,10
cnd_377,2025-01-11,Canada,Toronto,1.7,46,187,252,None,Koeppen-B,Temperate,Tundra,4,17.2,SE,Winter,6019716,34330570,6
cnd_378,2025-01-12,Canada,Toronto,5.3,69,23.7,484,Heatwave,Koeppen-C,Temperate,Desert,8.8,26.9,NW,Winter,5101723,62407989,1
cnd_379,2025-01-13,Canada,Toronto,12.8,60,17.5,146,None,Koeppen-B,Temperate,Desert,15.8,5.7,NE,Winter,2862479,79282208,5
cnd_38,2024-02-07,Canada,Toronto,36,19,181.2,478,None,Koeppen-C,Temperate,Tundra,37,23.3,SE,Winter,4988738,58513354,6
cnd_380,2025-01-14,Canada,Toronto,4.5,63,88.7,74,Heatwave,Koeppen-C,Temperate,Desert,7.7,36.9,E,Winter,4978970,64409795,8
cnd_381,2025-01-15,Canada,Toronto,-3.9,27,33.7,90,None,Koeppen-C,Temperate,Tundra,-2.5,2.4,NW,Winter,8988105,67645728,6
cnd_382,2025-01-16,Canada,Toronto,-6,13,107.3,483,None,Koeppen-B,Temperate,Forest,-5.3,23.2,SE,Winter,5672793,98004414,10
cnd_383,2025-01-17,Canada,Toronto,-4,56,106.2,476,None,Koeppen-D,Temperate,Wetland,-1.2,39.7,N,Winter,2847421,64443765,9
cnd_384,2025-01-18,Canada,Toronto,-8.4,67,121.9,257,None,Koeppen-D,Temperate,Forest,-5.1,35.9,W,Winter,4086050,21263256,8
cnd_385,2025-01-19,Canada,Toronto,27.7,52,96.4,243,Drought,Koeppen-C,Temperate,Tundra,30.3,31.8,N,Winter,9003644,99891364,1
cnd_386,2025-01-20,Canada,Toronto,30.6,66,146.6,128,None,Koeppen-D,Temperate,Grassland,33.9,8.6,W,Winter,4049649,98109276,9
cnd_387,2025-01-21,Canada,Toronto,36.3,89,124.7,63,None,Koeppen-C,Temperate,Desert,40.8,28.4,SW,Winter,5955823,43504880,4
cnd_388,2025-01-22,Canada,Toronto,-6.1,99,2.9,232,None,Koeppen-D,Temperate,Tundra,-1.1,9.9,W,Winter,7806705,60818575,3
cnd_389,2025-01-23,Canada,Toronto,6.3,36,30,72,None,Koeppen-C,Temperate,Grassland,8.1,23.7,NW,Winter,4737110,53448647,8
cnd_39,2024-02-08,Canada,Toronto,1.7,77,23.8,213,None,Koeppen-C,Temperate,Wetland,5.5,25.8,W,Winter,3168949,76961857,4
cnd_390,2025-01-24,Canada,Toronto,2.7,35,133.5,131,Drought,Koeppen-C,Temperate,Forest,4.5,11.2,E,Winter,8846855,14959614,5
cnd_391,2025-01-25,Canada,Toronto,-0.3,42,47.6,201,None,Koeppen-D,Temperate,Tundra,1.8,38.4,SE,Winter,2842910,97797193,2
cnd_392,2025-01-26,Canada,Toronto,27.3,28,193.5,347,None,Koeppen-B,Temperate,Wetland,28.7,27.9,S,Winter,317617,76989997,10
cnd_393,2025-01-27,Canada,Toronto,27.3,18,77.2,378,None,Koeppen-A,Temperate,Desert,28.2,39.9,S,Winter,8782202,38108856,1
cnd_394,2025-01-28,Canada,Toronto,26.4,55,39.7,184,Flood,Koeppen-A,Temperate,Desert,29.1,1.2,W,Winter,5708347,41905020,6
cnd_395,2025-01-29,Canada,Toronto,-5.9,13,151.5,355,None,Koeppen-B,Temperate,Desert,-5.2,35.7,N,Winter,8341264,12361804,8
cnd_396,2025-01-30,Canada,Toronto,14.7,74,126.8,118,None,Koeppen-D,Temperate,Tundra,18.4,21,W,Winter,6578626,70219847,3
cnd_397,2025-01-31,Canada,Toronto,-3.7,84,135.9,108,Heatwave,Koeppen-D,Temperate,Wetland,0.5,36.7,SW,Winter,6549985,66119393,1
cnd_398,2025-02-01,Canada,Toronto,34.5,66,41.7,45,None,Koeppen-B,Temperate,Tundra,37.8,23.5,SE,Winter,6705821,79870092,5
cnd_399,2025-02-02,Canada,Toronto,32.7,53,45.1,284,None,Koeppen-B,Temperate,Wetland,35.4,25,SE,Winter,3900318,50198052,9
cnd_4,2024-01-04,Canada,Toronto,-8.9,91,177.1,216,None,Koeppen-D,Temperate,Forest,-4.4,14.6,NE,Winter,6805949,73009222,6
cnd_40,2024-02-09,Canada,Toronto,-4.9,23,25.2,297,None,Koeppen-D,Temperate,Grassland,-3.8,39.9,SE,Winter,5496271,10175684,8
cnd_400,2025-02-03,Canada,Toronto,22.8,65,44.4,325,None,Koeppen-B,Temperate,Desert,26.1,12.7,E,Winter,2551003,9866040,1
cnd_401,2025-02-04,Canada,Toronto,8,57,71.1,451,None,Koeppen-A,Temperate,Wetland,10.8,6.2,N,Winter,4866582,70253719,10
cnd_402,2025-02-05,Canada,Toronto,3.5,18,164.5,134,None,Koeppen-D,Temperate,Desert,4.4,11.2,W,Winter,7665375,10483714,3
cnd_403,2025-02-06,Canada,Toronto,40.2,25,180.1,400,None,Koeppen-D,Temperate,Tundra,41.5,18.6,N,Winter,120825,97375137,10
cnd_404,2025-02-07,Canada,Toronto,-4.5,87,52.4,163,Drought,Koeppen-D,Temperate,Tundra,-0.1,6.9,SE,Winter,2598845,84328468,6
cnd_405,2025-02-08,Canada,Toronto,-0.1,65,124.8,194,None,Koeppen-A,Temperate,Forest,3.1,23.6,W,Winter,3127490,9036192,10
cnd_406,2025-02-09,Canada,Toronto,27.1,46,87.5,328,None,Koeppen-D,Temperate,Wetland,29.4,14.6,E,Winter,5710462,23934523,2
cnd_407,2025-02-10,Canada,Toronto,-8.6,59,107.2,421,None,Koeppen-A,Temperate,Desert,-5.6,14.6,SE,Winter,2083446,8778542,9
cnd_408,2025-02-11,Canada,Toronto,27.1,65,60.5,49,None,Koeppen-A,Temperate,Wetland,30.4,15.8,N,Winter,4783797,17603612,4
cnd_409,2025-02-12,Canada,Toronto,-5.5,39,142,28,None,Koeppen-B,Temperate,Grassland,-3.5,32.3,SW,Winter,3415934,52216655,5
cnd_41,2024-02-10,Canada,Toronto,1.5,69,56.7,227,None,Koeppen-A,Temperate,Forest,5,9.9,NE,Winter,8586386,15332053,6
cnd_410,2025-02-13,Canada,Toronto,32.8,86,114,271,None,Koeppen-D,Temperate,Grassland,37.1,2.6,E,Winter,5094418,9920994,1
cnd_411,2025-02-14,Canada,Toronto,18.5,16,83.8,405,None,Koeppen-D,Temperate,Wetland,19.3,18.3,W,Winter,4596470,8430141,7
cnd_412,2025-02-15,Canada,Toronto,28.7,48,51.3,198,None,Koeppen-D,Temperate,Tundra,31.1,11,S,Winter,3646771,49529696,10
cnd_413,2025-02-16,Canada,Toronto,20.4,36,89.6,132,None,Koeppen-D,Temperate,Desert,22.2,19.3,NW,Winter,3195146,75262748,4
cnd_414,2025-02-17,Canada,Toronto,29.7,16,14.4,151,None,Koeppen-B,Temperate,Forest,30.5,15.8,N,Winter,8944602,90706465,8
cnd_415,2025-02-18,Canada,Toronto,29.3,65,155.4,110,None,Koeppen-D,Temperate,Forest,32.5,28.9,SE,Winter,1626938,45132284,2
cnd_416,2025-02-19,Canada,Toronto,20.5,37,49.7,305,None,Koeppen-D,Temperate,Forest,22.4,6.3,SE,Winter,8761722,74475906,5
cnd_417,2025-02-20,Canada,Toronto,18.1,33,193.1,436,None,Koeppen-A,Temperate,Forest,19.8,24.4,W,Winter,4627735,39893190,4
cnd_418,2025-02-21,Canada,Toronto,3.3,28,159.7,47,None,Koeppen-B,Temperate,Wetland,4.7,36,SW,Winter,9776085,72664688,1
